#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 908: Alpine Meadows, WA
# 
# Data items provided in this file:
#
# Element Name           Value Type  Function Type  Function Duration             Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Value       None           Instantaneous - Start of Day  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Water Equivalent  Qc flag     None           Instantaneous - Start of Day  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Water Equivalent  Qa flag     None           Instantaneous - Start of Day  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# Snow Density           Value       None           Instantaneous - Start of Day  N/A        Percent            N/A           SNDN          The mass of snow per unit volume, expressed as a percent of water content                          
# Snow Density           Qc flag     None           Instantaneous - Start of Day  N/A        Percent            N/A           SNDN          The mass of snow per unit volume, expressed as a percent of water content                          
# Snow Density           Qa flag     None           Instantaneous - Start of Day  N/A        Percent            N/A           SNDN          The mass of snow per unit volume, expressed as a percent of water content                          
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Alpine Meadows (908) 
# Washington  SNOTEL Site - 3500 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: May 19, 2022 10:09:41 AM GMT-08:00
#
Date,Snow Water Equivalent (in) Start of Day Values,Snow Water Equivalent QC Flag Start of Day Values,Snow Water Equivalent QA Flag Start of Day Values,Snow Density (pct) Start of Day Values,Snow Density QC Flag Start of Day Values,Snow Density QA Flag Start of Day Values
2017-09-02,0.0,E,,,,
2017-09-03,0.0,E,,,,
2017-09-04,0.0,E,,,,
2017-09-05,0.0,E,,,,
2017-09-06,0.0,E,,,,
2017-09-07,0.0,E,,,,
2017-09-08,0.0,E,,,,
2017-09-09,0.0,E,,,,
2017-09-10,0.0,E,,,,
2017-09-11,0.0,E,,,,
2017-09-12,0.0,E,,,,
2017-09-13,0.0,E,,,,
2017-09-14,0.0,V,,,,
2017-09-15,0.0,V,,,,
2017-09-16,0.0,V,,,,
2017-09-17,0.0,V,,,,
2017-09-18,0.0,E,,,,
2017-09-19,0.0,E,,,,
2017-09-20,0.0,E,,,,
2017-09-21,0.0,E,,,,
2017-09-22,0.0,E,,,,
2017-09-23,0.0,E,,,,
2017-09-24,0.0,E,,,,
2017-09-25,0.0,E,,,,
2017-09-26,0.0,E,,,,
2017-09-27,0.0,V,,,,
2017-09-28,0.0,V,,,,
2017-09-29,0.0,V,,,,
2017-09-30,0.0,E,,,,
2017-10-01,0.0,E,,,,
2017-10-02,0.0,E,,,,
2017-10-03,0.0,E,,,,
2017-10-04,0.0,E,,,,
2017-10-05,0.0,E,,,,
2017-10-06,0.0,V,,,,
2017-10-07,0.0,E,,,,
2017-10-08,0.0,E,,,,
2017-10-09,0.0,E,,,,
2017-10-10,0.0,E,,,,
2017-10-11,0.4,V,,,,
2017-10-12,0.5,V,,,,
2017-10-13,0.8,V,,,,
2017-10-14,1.5,V,,25.0,E,U
2017-10-15,1.5,V,,30.0,E,U
2017-10-16,1.4,V,,28.0,E,U
2017-10-17,1.1,V,,27.5,E,U
2017-10-18,0.8,V,,,,
2017-10-19,0.2,V,,,,
2017-10-20,0.1,V,,,,
2017-10-21,0.3,V,,,,
2017-10-22,0.0,V,,,,
2017-10-23,0.0,V,,,,
2017-10-24,0.0,V,,,,
2017-10-25,0.0,V,,,,
2017-10-26,0.0,V,,,,
2017-10-27,0.0,V,,,,
2017-10-28,0.0,V,,,,
2017-10-29,0.0,V,,,,
2017-10-30,0.0,V,,,,
2017-10-31,0.0,E,,,,
2017-11-01,0.0,E,,,,
2017-11-02,0.0,E,,,,
2017-11-03,0.9,V,,,,
2017-11-04,1.0,V,,33.3,E,U
2017-11-05,1.3,V,,18.6,E,U
2017-11-06,2.0,V,,14.3,V,U
2017-11-07,2.0,V,,20.0,V,U
2017-11-08,2.0,V,,20.0,V,U
2017-11-09,2.0,V,,20.0,V,U
2017-11-10,2.3,V,,25.6,V,U
2017-11-11,2.2,V,,24.4,V,U
2017-11-12,2.1,V,,26.2,V,U
2017-11-13,2.0,V,,33.3,V,U
2017-11-14,3.1,V,,62.0,V,U
2017-11-15,3.3,V,,36.7,V,U
2017-11-16,4.2,V,,32.3,V,U
2017-11-17,6.0,V,,30.0,E,U
2017-11-18,6.8,V,,29.6,V,U
2017-11-19,7.0,V,,30.4,V,U
2017-11-20,7.8,V,,33.9,V,U
2017-11-21,7.8,V,,43.3,E,U
2017-11-22,7.5,V,,50.0,V,U
2017-11-23,6.5,V,,50.0,V,U
2017-11-24,5.3,V,,48.2,V,U
2017-11-25,5.4,V,,49.1,V,U
2017-11-26,5.2,V,,47.3,V,U
2017-11-27,5.5,V,,45.8,V,U
2017-11-28,5.8,V,,48.3,V,U
2017-11-29,7.1,V,,35.5,V,U
2017-11-30,7.2,V,,36.0,V,U
2017-12-01,8.1,V,,36.8,V,U
2017-12-02,8.8,V,,38.3,V,U
2017-12-03,9.6,V,,32.0,E,U
2017-12-04,9.8,V,,30.6,V,U
2017-12-05,9.7,V,,31.3,V,U
2017-12-06,9.8,V,,35.0,V,U
2017-12-07,9.8,V,,36.3,V,U
2017-12-08,9.8,V,,37.7,V,U
2017-12-09,9.8,V,,37.7,V,U
2017-12-10,9.7,V,,35.9,V,U
2017-12-11,9.7,V,,37.3,V,U
2017-12-12,9.6,V,,36.9,V,U
2017-12-13,9.6,V,,38.4,V,U
2017-12-14,9.6,V,,38.4,V,U
2017-12-15,9.6,V,,38.4,V,U
2017-12-16,10.0,V,,37.0,E,U
2017-12-17,10.9,V,,34.1,V,U
2017-12-18,11.8,V,,39.3,V,U
2017-12-19,12.0,V,,33.3,E,U
2017-12-20,12.7,V,,37.4,E,U
2017-12-21,13.0,V,,34.2,E,U
2017-12-22,13.2,V,,34.7,V,U
2017-12-23,13.6,V,,37.8,V,U
2017-12-24,13.5,V,,36.5,V,U
2017-12-25,13.7,V,,37.0,E,U
2017-12-26,14.1,V,,32.8,V,U
2017-12-27,14.2,V,,33.8,V,U
2017-12-28,14.2,V,,33.8,V,U
2017-12-29,16.2,V,,37.7,V,U
2017-12-30,15.8,V,,38.5,V,U
2017-12-31,15.8,V,,40.5,E,U
2018-01-01,15.9,V,,38.8,E,U
2018-01-02,15.9,V,,39.8,V,U
2018-01-03,15.9,V,,39.8,V,U
2018-01-04,16.0,V,,41.0,V,U
2018-01-05,16.0,V,,40.0,V,U
2018-01-06,15.7,V,,41.3,V,U
2018-01-07,16.2,V,,41.5,V,U
2018-01-08,17.2,V,,39.1,V,U
2018-01-09,17.0,V,,41.5,V,U
2018-01-10,18.5,V,,33.6,V,U
2018-01-11,18.9,V,,33.8,V,U
2018-01-12,20.5,V,,38.0,V,U
2018-01-13,19.7,V,,37.9,V,U
2018-01-14,19.2,V,,38.4,V,U
2018-01-15,18.9,V,,38.6,V,U
2018-01-16,19.1,V,,40.6,V,U
2018-01-17,19.2,V,,41.7,V,U
2018-01-18,19.6,V,,44.5,V,U
2018-01-19,19.9,V,,40.6,V,U
2018-01-20,21.8,V,,38.2,V,U
2018-01-21,23.0,V,,37.1,V,U
2018-01-22,24.0,V,,36.4,V,U
2018-01-23,25.0,V,,36.8,V,U
2018-01-24,26.2,V,,36.9,V,U
2018-01-25,26.8,V,,38.3,E,U
2018-01-26,27.4,V,,36.5,E,U
2018-01-27,29.0,V,,35.8,V,U
2018-01-28,30.4,V,,37.1,V,U
2018-01-29,30.4,V,,38.0,V,U
2018-01-30,30.7,V,,40.4,V,U
2018-01-31,30.3,V,,39.9,V,U
2018-02-01,31.4,V,,37.4,V,U
2018-02-02,33.3,V,,40.1,V,U
2018-02-03,32.9,V,,41.1,V,U
2018-02-04,33.1,V,,43.6,V,U
2018-02-05,31.9,V,,43.7,V,U
2018-02-06,32.4,V,,44.4,V,U
2018-02-07,32.2,V,,44.7,V,U
2018-02-08,32.0,V,,45.1,V,U
2018-02-09,31.8,V,,45.4,V,U
2018-02-10,31.4,V,,46.2,E,U
2018-02-11,31.5,V,,46.3,V,U
2018-02-12,31.5,V,,45.7,V,U
2018-02-13,31.6,V,,45.8,V,U
2018-02-14,32.2,V,,44.7,E,U
2018-02-15,33.6,V,,41.5,V,U
2018-02-16,34.2,V,,42.8,V,U
2018-02-17,37.3,V,,41.0,V,U
2018-02-18,39.9,V,,42.9,V,U
2018-02-19,39.4,V,,43.8,V,U
2018-02-20,39.3,V,,43.7,V,U
2018-02-21,39.4,V,,43.3,V,U
2018-02-22,39.6,V,,44.0,V,U
2018-02-23,39.7,V,,44.1,V,U
2018-02-24,40.3,V,,43.3,V,U
2018-02-25,41.6,V,,41.6,E,U
2018-02-26,43.5,V,,40.3,V,U
2018-02-27,43.9,V,,40.6,V,U
2018-02-28,44.9,V,,40.4,V,U
2018-03-01,45.3,V,,41.2,E,U
2018-03-02,45.7,V,,41.2,V,U
2018-03-03,46.2,V,,41.2,E,U
2018-03-04,46.3,V,,41.3,V,U
2018-03-05,46.9,V,,41.1,V,U
2018-03-06,47.8,V,,40.9,V,U
2018-03-07,47.9,V,,41.3,V,U
2018-03-08,48.0,V,,42.1,V,U
2018-03-09,50.9,V,,45.0,V,U
2018-03-10,49.6,V,,44.3,V,U
2018-03-11,48.8,V,,44.0,V,U
2018-03-12,48.7,V,,43.9,V,U
2018-03-13,48.7,V,,44.3,V,U
2018-03-14,50.4,V,,46.7,V,U
2018-03-15,49.9,V,,45.4,V,U
2018-03-16,49.4,V,,44.9,V,U
2018-03-17,49.2,V,,45.1,V,U
2018-03-18,49.1,V,,45.5,V,U
2018-03-19,49.3,V,,45.6,V,U
2018-03-20,49.5,V,,45.8,V,U
2018-03-21,49.7,V,,46.4,V,U
2018-03-22,49.6,V,,46.8,V,U
2018-03-23,51.1,V,,44.4,E,U
2018-03-24,51.8,V,,44.7,V,U
2018-03-25,52.6,V,,42.8,V,U
2018-03-26,52.6,V,,43.8,V,U
2018-03-27,54.7,V,,43.1,V,U
2018-03-28,59.4,V,,47.5,V,U
2018-03-29,57.6,V,,46.8,V,U
2018-03-30,56.5,V,,46.7,V,U
2018-03-31,56.9,V,,47.4,V,U
2018-04-01,56.5,V,,47.5,V,U
2018-04-02,58.2,V,,44.8,V,U
2018-04-03,58.6,V,,43.7,V,U
2018-04-04,58.6,V,,44.7,V,U
2018-04-05,60.0,V,,45.5,V,U
2018-04-06,61.9,V,,48.7,V,U
2018-04-07,61.0,V,,49.6,V,U
2018-04-08,60.9,V,,50.8,V,U
2018-04-09,63.6,V,,50.1,V,U
2018-04-10,63.3,V,,50.6,V,U
2018-04-11,62.9,V,,51.1,V,U
2018-04-12,62.9,V,,49.9,V,U
2018-04-13,63.4,V,,48.8,V,U
2018-04-14,65.9,V,,50.3,V,U
2018-04-15,65.7,V,,50.5,V,U
2018-04-16,64.8,V,,50.6,V,U
2018-04-17,69.6,V,,46.7,V,U
2018-04-18,70.5,V,,46.4,V,U
2018-04-19,70.3,V,,47.2,V,U
2018-04-20,70.1,V,,48.3,V,U
2018-04-21,70.0,V,,49.3,V,U
2018-04-22,70.4,V,,50.3,V,U
2018-04-23,70.5,V,,51.1,V,U
2018-04-24,70.4,V,,52.1,V,U
2018-04-25,70.5,V,,53.0,V,U
2018-04-26,70.1,V,,53.9,V,U
2018-04-27,69.5,V,,54.3,V,U
2018-04-28,68.7,V,,54.5,V,U
2018-04-29,68.8,V,,55.0,V,U
2018-04-30,68.2,V,,55.0,V,U
2018-05-01,67.9,V,,55.2,V,U
2018-05-02,67.2,V,,55.1,V,U
2018-05-03,66.7,V,,55.1,V,U
2018-05-04,66.1,V,,55.5,V,U
2018-05-05,65.5,V,,55.5,V,U
2018-05-06,64.9,V,,55.9,V,U
2018-05-07,64.0,V,,56.1,V,U
2018-05-08,63.3,V,,56.5,V,U
2018-05-09,62.5,V,,57.3,V,U
2018-05-10,61.5,V,,56.9,V,U
2018-05-11,61.2,V,,57.2,V,U
2018-05-12,60.4,V,,57.5,V,U
2018-05-13,59.5,V,,57.8,V,U
2018-05-14,58.3,V,,58.3,V,U
2018-05-15,56.8,V,,58.6,V,U
2018-05-16,55.3,V,,58.8,V,U
2018-05-17,54.4,V,,58.5,V,U
2018-05-18,53.7,V,,59.0,V,U
2018-05-19,52.8,V,,58.7,V,U
2018-05-20,52.2,V,,59.3,V,U
2018-05-21,51.3,V,,59.7,V,U
2018-05-22,50.4,V,,59.3,V,U
2018-05-23,49.4,V,,60.2,V,U
2018-05-24,47.7,V,,60.4,V,U
2018-05-25,46.3,V,,60.9,V,U
2018-05-26,45.3,V,,60.4,V,U
2018-05-27,44.4,V,,60.0,V,U
2018-05-28,43.3,V,,61.0,V,U
2018-05-29,42.3,V,,60.4,V,U
2018-05-30,41.4,V,,60.9,V,U
2018-05-31,40.5,V,,61.4,V,U
2018-06-01,40.2,V,,61.8,V,U
2018-06-02,39.4,V,,60.6,V,U
2018-06-03,38.3,V,,61.8,V,U
2018-06-04,37.3,V,,61.1,V,U
2018-06-05,36.5,V,,62.9,V,U
2018-06-06,35.6,V,,61.4,V,U
2018-06-07,34.5,V,,61.6,V,U
2018-06-08,33.2,V,,62.6,V,U
2018-06-09,32.7,V,,62.9,V,U
2018-06-10,31.8,V,,63.6,V,U
2018-06-11,31.6,V,,63.2,V,U
2018-06-12,30.5,V,,63.5,V,U
2018-06-13,29.7,V,,64.6,V,U
2018-06-14,29.1,V,,64.7,V,U
2018-06-15,27.9,V,,63.4,V,U
2018-06-16,27.0,V,,64.3,V,U
2018-06-17,25.7,V,,64.2,V,U
2018-06-18,23.6,V,,63.8,E,U
2018-06-19,21.4,V,,62.9,E,U
2018-06-20,19.0,V,,61.3,E,U
2018-06-21,16.6,V,,61.5,E,U
2018-06-22,15.2,V,,60.8,E,U
2018-06-23,14.1,V,,61.3,E,U
2018-06-24,12.9,V,,58.6,E,U
2018-06-25,11.2,V,,58.9,E,U
2018-06-26,9.4,V,,55.3,E,U
2018-06-27,8.1,V,,54.0,E,U
2018-06-28,7.3,V,,56.2,E,U
2018-06-29,6.3,V,,52.5,E,U
2018-06-30,5.3,V,,53.0,E,U
2018-07-01,4.3,V,,53.8,E,U
2018-07-02,3.0,V,,50.0,E,U
2018-07-03,1.7,V,,42.5,E,U
2018-07-04,1.1,V,,55.0,E,U
2018-07-05,0.6,V,,,,
2018-07-06,0.0,E,,,,
2018-07-07,0.0,E,,,,
2018-07-08,0.0,E,,,,
2018-07-09,0.0,E,,,,
2018-07-10,0.0,E,,,,
2018-07-11,0.0,E,,,,
2018-07-12,0.0,E,,,,
2018-07-13,0.0,E,,,,
2018-07-14,0.0,E,,,,
2018-07-15,0.0,E,,,,
2018-07-16,0.0,E,,,,
2018-07-17,0.0,E,,,,
2018-07-18,0.0,E,,,,
2018-07-19,0.0,E,,,,
2018-07-20,0.0,E,,,,
2018-07-21,0.0,E,,,,
2018-07-22,0.0,E,,,,
2018-07-23,0.0,E,,,,
2018-07-24,0.0,E,,,,
2018-07-25,0.0,E,,,,
2018-07-26,0.0,E,,,,
2018-07-27,0.0,E,,,,
2018-07-28,0.0,E,,,,
2018-07-29,0.0,E,,,,
2018-07-30,0.0,E,,,,
2018-07-31,0.0,E,,,,
2018-08-01,0.0,E,,,,
2018-08-02,0.0,E,,,,
2018-08-03,0.0,E,,,,
2018-08-04,0.0,E,,,,
2018-08-05,0.0,E,,,,
2018-08-06,0.0,E,,,,
2018-08-07,0.0,E,,,,
2018-08-08,0.0,E,,,,
2018-08-09,0.0,E,,,,
2018-08-10,0.0,E,,,,
2018-08-11,0.0,E,,,,
2018-08-12,0.0,E,,,,
2018-08-13,0.0,E,,,,
2018-08-14,0.0,E,,,,
2018-08-15,0.0,E,,,,
2018-08-16,0.0,E,,,,
2018-08-17,0.0,E,,,,
2018-08-18,0.0,E,,,,
2018-08-19,0.0,E,,,,
2018-08-20,0.0,E,,,,
2018-08-21,0.0,E,,,,
2018-08-22,0.0,E,,,,
2018-08-23,0.0,E,,,,
2018-08-24,0.0,E,,,,
2018-08-25,0.0,E,,,,
2018-08-26,0.0,V,,,,
2018-08-27,0.0,V,,,,
2018-08-28,0.0,V,,,,
2018-08-29,0.0,E,,,,
2018-08-30,0.0,E,,,,
2018-08-31,0.0,E,,,,
2018-09-01,0.0,E,,,,
2018-09-02,0.0,V,,,,
2018-09-03,0.0,V,,,,
2018-09-04,0.0,E,,,,
2018-09-05,0.0,V,,,,
2018-09-06,0.0,V,,,,
2018-09-07,0.0,V,,,,
2018-09-08,0.0,V,,,,
2018-09-09,0.0,V,,,,
2018-09-10,0.0,V,,,,
2018-09-11,0.0,V,,,,
2018-09-12,0.0,E,,,,
2018-09-13,0.0,E,,,,
2018-09-14,0.0,E,,,,
2018-09-15,0.0,E,,,,
2018-09-16,0.0,E,,,,
2018-09-17,0.0,E,,,,
2018-09-18,0.0,E,,,,
2018-09-19,0.0,E,,,,
2018-09-20,0.0,E,,,,
2018-09-21,0.0,E,,,,
2018-09-22,0.0,E,,,,
2018-09-23,0.0,E,,,,
2018-09-24,0.0,E,,,,
2018-09-25,0.0,E,,,,
2018-09-26,0.0,E,,,,
2018-09-27,0.0,E,,,,
2018-09-28,0.0,E,,,,
2018-09-29,0.0,E,,,,
2018-09-30,0.0,E,,,,
2018-10-01,0.0,E,,,,
2018-10-02,0.0,E,,,,
2018-10-03,0.0,E,,,,
2018-10-04,0.0,E,,,,
2018-10-05,0.0,E,,,,
2018-10-06,0.0,V,,,,
2018-10-07,0.0,V,,,,
2018-10-08,0.0,V,,,,
2018-10-09,0.0,V,,,,
2018-10-10,0.0,E,,,,
2018-10-11,0.0,E,,,,
2018-10-12,0.0,E,,,,
2018-10-13,0.0,V,,,,
2018-10-14,0.0,E,,,,
2018-10-15,0.0,E,,,,
2018-10-16,0.0,V,,,,
2018-10-17,0.0,E,,,,
2018-10-18,0.0,E,,,,
2018-10-19,0.0,E,,,,
2018-10-20,0.0,E,,,,
2018-10-21,0.0,E,,,,
2018-10-22,0.0,V,,,,
2018-10-23,0.0,V,,,,
2018-10-24,0.0,E,,,,
2018-10-25,0.0,V,,,,
2018-10-26,0.0,E,,,,
2018-10-27,0.0,V,,,,
2018-10-28,0.0,V,,,,
2018-10-29,0.0,V,,,,
2018-10-30,0.0,V,,,,
2018-10-31,0.0,V,,,,
2018-11-01,0.0,E,,,,
2018-11-02,0.0,E,,,,
2018-11-03,0.0,E,,,,
2018-11-04,0.0,V,,,,
2018-11-05,0.0,E,,,,
2018-11-06,0.0,V,,,,
2018-11-07,0.0,E,,,,
2018-11-08,0.0,V,,,,
2018-11-09,0.0,E,,,,
2018-11-10,0.0,V,,,,
2018-11-11,0.0,E,,,,
2018-11-12,0.0,V,,,,
2018-11-13,0.0,E,,,,
2018-11-14,0.0,V,,,,
2018-11-15,0.0,E,,,,
2018-11-16,0.0,E,,,,
2018-11-17,0.0,E,,,,
2018-11-18,0.0,E,,,,
2018-11-19,0.0,E,,,,
2018-11-20,0.0,V,,,,
2018-11-21,0.0,V,,,,
2018-11-22,0.0,V,,,,
2018-11-23,0.9,V,,,,
2018-11-24,3.2,V,,32.0,E,U
2018-11-25,3.2,V,,45.7,V,U
2018-11-26,3.2,V,,32.0,V,U
2018-11-27,2.9,V,,48.3,V,U
2018-11-28,2.3,V,,46.0,V,U
2018-11-29,2.1,V,,42.0,E,U
2018-11-30,2.0,V,,40.0,V,U
2018-12-01,2.8,V,,46.7,E,U
2018-12-02,2.8,V,,35.0,E,U
2018-12-03,2.9,V,,32.2,V,U
2018-12-04,2.9,E,,36.2,E,U
2018-12-05,2.9,V,,32.2,V,U
2018-12-06,2.9,E,,32.2,E,U
2018-12-07,3.0,E,,37.5,E,U
2018-12-08,3.0,E,,37.5,E,U
2018-12-09,3.0,E,,33.3,E,U
2018-12-10,3.0,E,,33.3,E,U
2018-12-11,3.4,V,,37.8,V,U
2018-12-12,3.8,V,,42.2,V,U
2018-12-13,4.2,V,,32.3,V,U
2018-12-14,4.5,V,,34.6,V,U
2018-12-15,4.6,V,,35.4,V,U
2018-12-16,4.7,V,,42.7,V,U
2018-12-17,4.7,V,,39.2,V,U
2018-12-18,4.6,V,,38.3,V,U
2018-12-19,4.5,V,,40.9,V,U
2018-12-20,4.6,V,,41.8,V,U
2018-12-21,4.6,V,,41.8,V,U
2018-12-22,4.8,V,,36.9,E,U
2018-12-23,5.0,V,,35.7,V,U
2018-12-24,6.7,V,,33.5,V,U
2018-12-25,6.9,V,,32.9,V,U
2018-12-26,6.9,V,,34.5,V,U
2018-12-27,7.3,V,,34.8,V,U
2018-12-28,7.3,V,,33.2,V,U
2018-12-29,9.2,V,,31.7,V,U
2018-12-30,9.4,V,,39.2,V,U
2018-12-31,10.2,V,,34.0,V,U
2019-01-01,10.3,V,,35.5,V,U
2019-01-02,10.3,V,,35.5,V,U
2019-01-03,10.5,V,,36.2,V,U
2019-01-04,10.5,V,,42.0,V,U
2019-01-05,10.1,V,,38.8,V,U
2019-01-06,9.9,V,,38.1,V,U
2019-01-07,10.5,V,,35.0,E,U
2019-01-08,11.3,V,,32.3,V,U
2019-01-09,11.6,V,,35.2,V,U
2019-01-10,11.9,V,,41.0,V,U
2019-01-11,11.4,V,,40.7,V,U
2019-01-12,11.3,V,,40.4,V,U
2019-01-13,11.3,V,,40.4,V,U
2019-01-14,11.4,V,,40.7,V,U
2019-01-15,11.4,V,,40.7,V,U
2019-01-16,11.5,V,,41.1,V,U
2019-01-17,11.5,V,,41.1,V,U
2019-01-18,11.8,V,,42.1,V,U
2019-01-19,11.8,V,,42.1,V,U
2019-01-20,11.5,V,,42.6,V,U
2019-01-21,11.4,V,,43.8,V,U
2019-01-22,11.5,V,,42.6,V,U
2019-01-23,13.5,V,,45.0,V,U
2019-01-24,12.5,V,,43.1,V,U
2019-01-25,12.4,V,,42.8,V,U
2019-01-26,12.3,V,,42.4,V,U
2019-01-27,12.4,V,,42.8,V,U
2019-01-28,12.6,V,,43.4,V,U
2019-01-29,12.7,V,,43.8,V,U
2019-01-30,12.8,V,,44.1,V,U
2019-01-31,12.8,V,,45.7,V,U
2019-02-01,12.8,V,,47.4,V,U
2019-02-02,13.3,V,,49.3,V,U
2019-02-03,12.6,V,,46.7,V,U
2019-02-04,13.0,V,,40.6,E,U
2019-02-05,13.2,V,,38.8,V,U
2019-02-06,13.2,V,,40.0,V,U
2019-02-07,13.4,V,,41.9,V,U
2019-02-08,13.6,V,,43.9,V,U
2019-02-09,14.2,V,,38.4,E,U
2019-02-10,14.3,V,,37.6,V,U
2019-02-11,15.7,V,,35.7,E,U
2019-02-12,17.6,V,,30.9,V,U
2019-02-13,19.3,V,,29.2,V,U
2019-02-14,19.0,V,,28.8,V,U
2019-02-15,19.3,V,,30.2,V,U
2019-02-16,20.0,V,,30.3,V,U
2019-02-17,21.0,V,,31.3,V,U
2019-02-18,21.6,V,,32.7,V,U
2019-02-19,22.2,V,,34.7,V,U
2019-02-20,23.9,V,,32.7,V,U
2019-02-21,24.3,V,,34.2,V,U
2019-02-22,24.5,V,,35.5,V,U
2019-02-23,25.4,V,,34.8,V,U
2019-02-24,25.8,V,,35.3,V,U
2019-02-25,25.9,V,,37.0,V,U
2019-02-26,26.0,V,,37.1,V,U
2019-02-27,26.1,V,,37.3,V,U
2019-02-28,26.2,V,,38.0,E,U
2019-03-01,26.2,V,,39.1,V,U
2019-03-02,26.2,V,,38.5,V,U
2019-03-03,26.2,V,,39.1,V,U
2019-03-04,26.2,V,,39.1,V,U
2019-03-05,26.3,V,,39.8,V,U
2019-03-06,26.3,V,,39.8,V,U
2019-03-07,26.9,V,,40.1,V,U
2019-03-08,27.8,V,,37.1,V,U
2019-03-09,28.2,V,,38.1,V,U
2019-03-10,28.3,V,,38.2,V,U
2019-03-11,28.3,V,,38.8,V,U
2019-03-12,29.0,V,,37.2,V,U
2019-03-13,30.7,V,,35.7,V,U
2019-03-14,31.1,V,,36.6,V,U
2019-03-15,31.1,V,,37.0,V,U
2019-03-16,31.2,V,,38.0,V,U
2019-03-17,31.3,V,,39.1,V,U
2019-03-18,31.2,V,,40.0,V,U
2019-03-19,31.3,V,,41.2,V,U
2019-03-20,31.4,V,,41.9,V,U
2019-03-21,31.5,V,,43.8,V,U
2019-03-22,31.9,V,,45.6,V,U
2019-03-23,32.2,V,,47.4,V,U
2019-03-24,32.6,V,,48.7,V,U
2019-03-25,32.2,V,,48.8,V,U
2019-03-26,32.1,V,,50.2,V,U
2019-03-27,32.6,V,,49.4,V,U
2019-03-28,32.1,V,,49.4,V,U
2019-03-29,31.5,V,,50.0,V,U
2019-03-30,31.7,V,,50.3,V,U
2019-03-31,31.4,V,,50.6,V,U
2019-04-01,30.8,V,,50.5,V,U
2019-04-02,30.3,V,,50.5,V,U
2019-04-03,29.9,V,,50.7,V,U
2019-04-04,30.0,V,,52.6,V,U
2019-04-05,29.1,V,,52.0,V,U
2019-04-06,29.1,V,,52.9,V,U
2019-04-07,28.9,V,,51.6,E,U
2019-04-08,28.9,V,,51.6,V,U
2019-04-09,29.1,V,,53.9,V,U
2019-04-10,28.7,V,,52.2,V,U
2019-04-11,30.5,V,,52.6,V,U
2019-04-12,30.8,V,,53.1,V,U
2019-04-13,29.4,V,,51.6,V,U
2019-04-14,30.5,V,,49.2,V,U
2019-04-15,31.4,V,,46.9,V,U
2019-04-16,31.3,V,,47.4,E,U
2019-04-17,31.6,V,,48.6,E,U
2019-04-18,31.6,V,,49.4,E,U
2019-04-19,31.4,V,,49.8,E,U
2019-04-20,30.8,V,,49.7,E,U
2019-04-21,29.9,V,,49.0,E,U
2019-04-22,29.4,V,,49.0,E,U
2019-04-23,29.8,V,,50.5,E,U
2019-04-24,29.3,V,,50.5,E,U
2019-04-25,28.5,V,,50.0,E,U
2019-04-26,27.9,V,,49.8,E,U
2019-04-27,27.6,V,,50.2,E,U
2019-04-28,27.6,V,,49.3,E,U
2019-04-29,27.4,V,,49.8,E,U
2019-04-30,27.2,V,,50.4,E,U
2019-05-01,26.9,V,,49.8,E,U
2019-05-02,26.6,V,,50.2,E,U
2019-05-03,26.3,V,,49.6,E,U
2019-05-04,25.9,V,,49.8,E,U
2019-05-05,25.6,V,,50.2,E,U
2019-05-06,24.8,V,,50.6,E,U
2019-05-07,23.7,V,,50.4,E,U
